RECORD_ID,ORDER_DATE1,ORDER_DATE2,ORDER_DATE_TM1,ORDER_DATE_TM2,ORDER_DATE_TM3
979,2022-01-27,1/27/22,1/27/22 14:14,22-Jan-27 2:14 PM,"Thu January 27, 2022 14:14"
980,2022-07-18,7/18/22,7/18/22 1:00,22-Jul-18 1:00 AM,"Mon July 18, 2022 1:00"
981,2022-09-28,9/28/22,9/28/22 19:09,22-Sep-28 7:09 PM,"Wed September 28, 2022 19:09"
982,2022-09-20,9/20/22,9/20/22 9:15,22-Sep-20 9:15 AM,"Tue September 20, 2022 9:15"
983,2022-09-03,9/3/22,9/3/22 15:55,22-Sep-03 3:55 PM,"Sat September 3, 2022 15:55"
984,2022-07-12,7/12/22,7/12/22 0:20,22-Jul-12 12:20 AM,"Tue July 12, 2022 0:20"
985,2022-01-03,1/3/22,1/3/22 13:28,22-Jan-03 1:28 PM,"Mon January 3, 2022 13:28"
986,2022-11-04,11/4/22,11/4/22 16:10,22-Nov-04 4:10 PM,"Fri November 4, 2022 16:10"
987,2022-05-20,5/20/22,5/20/22 11:43,22-May-20 11:43 AM,"Fri May 20, 2022 11:43"
988,2022-04-23,4/23/22,4/23/22 3:38,22-Apr-23 3:38 AM,"Sat April 23, 2022 3:38"
989,2022-09-08,9/8/22,9/8/22 23:27,22-Sep-08 11:27 PM,"Thu September 8, 2022 23:27"
990,2022-10-08,10/8/22,10/8/22 23:21,22-Oct-08 11:21 PM,"Sat October 8, 2022 23:21"
991,2022-09-09,9/9/22,9/9/22 1:19,22-Sep-09 1:19 AM,"Fri September 9, 2022 1:19"
992,2022-06-03,6/3/22,6/3/22 7:33,22-Jun-03 7:33 AM,"Fri June 3, 2022 7:33"
993,2022-01-19,1/19/22,1/19/22 17:50,22-Jan-19 5:50 PM,"Wed January 19, 2022 17:50"
994,2022-12-15,12/15/22,12/15/22 6:09,22-Dec-15 6:09 AM,"Thu December 15, 2022 6:09"
995,2022-10-30,10/30/22,10/30/22 23:47,22-Oct-30 11:47 PM,"Sun October 30, 2022 23:47"
996,2022-08-03,8/3/22,8/3/22 18:05,22-Aug-03 6:05 PM,"Wed August 3, 2022 18:05"
997,2022-01-17,1/17/22,1/17/22 7:07,22-Jan-17 7:07 AM,"Mon January 17, 2022 7:07"
998,2022-03-11,3/11/22,3/11/22 20:21,22-Mar-11 8:21 PM,"Fri March 11, 2022 20:21"
999,2022-06-28,6/28/22,6/28/22 4:13,22-Jun-28 4:13 AM,"Tue June 28, 2022 4:13"
1000,2022-07-05,7/5/22,7/5/22 10:14,22-Jul-05 10:14 AM,"Tue July 5, 2022 10:14"
1001,2022-05-04,5/4/22,5/4/22 0:28,22-May-04 12:28 AM,"Wed May 4, 2022 0:28"
1002,2022-11-21,11/21/22,11/21/22 19:23,22-Nov-21 7:23 PM,"Mon November 21, 2022 19:23"
1003,2022-02-27,2/27/22,2/27/22 15:58,22-Feb-27 3:58 PM,"Sun February 27, 2022 15:58"
1004,2022-01-20,1/20/22,1/20/22 16:32,22-Jan-20 4:32 PM,"Thu January 20, 2022 16:32"
1005,2022-07-07,7/7/22,7/7/22 9:30,22-Jul-07 9:30 AM,"Thu July 7, 2022 9:30"
1006,2022-02-06,2/6/22,2/6/22 4:48,22-Feb-06 4:48 AM,"Sun February 6, 2022 4:48"
1007,2022-03-03,3/3/22,3/3/22 16:30,22-Mar-03 4:30 PM,"Thu March 3, 2022 16:30"
1008,2022-12-17,12/17/22,12/17/22 15:47,22-Dec-17 3:47 PM,"Sat December 17, 2022 15:47"
1009,2022-04-20,4/20/22,4/20/22 22:57,22-Apr-20 10:57 PM,"Wed April 20, 2022 22:57"
1010,2022-04-24,4/24/22,4/24/22 18:15,22-Apr-24 6:15 PM,"Sun April 24, 2022 18:15"
1011,2022-04-24,4/24/22,4/24/22 17:48,22-Apr-24 5:48 PM,"Sun April 24, 2022 17:48"
1012,2022-04-06,4/6/22,4/6/22 14:09,22-Apr-06 2:09 PM,"Wed April 6, 2022 14:09"
1013,2022-12-04,12/4/22,12/4/22 20:38,22-Dec-04 8:38 PM,"Sun December 4, 2022 20:38"
1014,2022-06-20,6/20/22,6/20/22 8:19,22-Jun-20 8:19 AM,"Mon June 20, 2022 8:19"
1015,2022-10-28,10/28/22,10/28/22 10:59,22-Oct-28 10:59 AM,"Fri October 28, 2022 10:59"
1016,2022-05-06,5/6/22,5/6/22 18:07,22-May-06 6:07 PM,"Fri May 6, 2022 18:07"
1017,2022-05-01,5/1/22,5/1/22 13:41,22-May-01 1:41 PM,"Sun May 1, 2022 13:41"
1018,2022-10-11,10/11/22,10/11/22 13:18,22-Oct-11 1:18 PM,"Tue October 11, 2022 13:18"
1019,2022-10-28,10/28/22,10/28/22 9:18,22-Oct-28 9:18 AM,"Fri October 28, 2022 9:18"
1020,2022-09-03,9/3/22,9/3/22 10:23,22-Sep-03 10:23 AM,"Sat September 3, 2022 10:23"
1021,2022-09-11,9/11/22,9/11/22 6:57,22-Sep-11 6:57 AM,"Sun September 11, 2022 6:57"
1022,2022-06-20,6/20/22,6/20/22 8:45,22-Jun-20 8:45 AM,"Mon June 20, 2022 8:45"
1023,2022-04-20,4/20/22,4/20/22 0:00,22-Apr-20 12:00 AM,"Wed April 20, 2022 0:00"
1024,2022-05-14,5/14/22,5/14/22 13:57,22-May-14 1:57 PM,"Sat May 14, 2022 13:57"
1025,2022-09-29,9/29/22,9/29/22 15:19,22-Sep-29 3:19 PM,"Thu September 29, 2022 15:19"
1026,2022-02-10,2/10/22,2/10/22 5:33,22-Feb-10 5:33 AM,"Thu February 10, 2022 5:33"
1027,2022-09-14,9/14/22,9/14/22 10:24,22-Sep-14 10:24 AM,"Wed September 14, 2022 10:24"
1028,2022-09-12,9/12/22,9/12/22 0:42,22-Sep-12 12:42 AM,"Mon September 12, 2022 0:42"
1029,2022-06-17,6/17/22,6/17/22 23:26,22-Jun-17 11:26 PM,"Fri June 17, 2022 23:26"
1030,2022-01-13,1/13/22,1/13/22 15:08,22-Jan-13 3:08 PM,"Thu January 13, 2022 15:08"
1031,2022-12-21,12/21/22,12/21/22 16:57,22-Dec-21 4:57 PM,"Wed December 21, 2022 16:57"
1032,2022-02-04,2/4/22,2/4/22 21:27,22-Feb-04 9:27 PM,"Fri February 4, 2022 21:27"
1033,2022-02-21,2/21/22,2/21/22 8:56,22-Feb-21 8:56 AM,"Mon February 21, 2022 8:56"
1034,2022-08-29,8/29/22,8/29/22 23:59,22-Aug-29 11:59 PM,"Mon August 29, 2022 23:59"
1035,2022-02-21,2/21/22,2/21/22 5:48,22-Feb-21 5:48 AM,"Mon February 21, 2022 5:48"
1036,2022-08-30,8/30/22,8/30/22 19:58,22-Aug-30 7:58 PM,"Tue August 30, 2022 19:58"
1037,2022-03-25,3/25/22,3/25/22 7:04,22-Mar-25 7:04 AM,"Fri March 25, 2022 7:04"
1038,2022-09-18,9/18/22,9/18/22 12:10,22-Sep-18 12:10 PM,"Sun September 18, 2022 12:10"
1039,2022-09-12,9/12/22,9/12/22 20:46,22-Sep-12 8:46 PM,"Mon September 12, 2022 20:46"
1040,2022-07-20,7/20/22,7/20/22 8:02,22-Jul-20 8:02 AM,"Wed July 20, 2022 8:02"
1041,2022-12-11,12/11/22,12/11/22 17:43,22-Dec-11 5:43 PM,"Sun December 11, 2022 17:43"
1042,2022-03-21,3/21/22,3/21/22 18:53,22-Mar-21 6:53 PM,"Mon March 21, 2022 18:53"
1043,2022-03-23,3/23/22,3/23/22 6:04,22-Mar-23 6:04 AM,"Wed March 23, 2022 6:04"
1044,2022-09-24,9/24/22,9/24/22 15:04,22-Sep-24 3:04 PM,"Sat September 24, 2022 15:04"
1045,2022-09-23,9/23/22,9/23/22 5:57,22-Sep-23 5:57 AM,"Fri September 23, 2022 5:57"
1046,2022-07-24,7/24/22,7/24/22 10:57,22-Jul-24 10:57 AM,"Sun July 24, 2022 10:57"
1047,2022-09-01,9/1/22,9/1/22 2:09,22-Sep-01 2:09 AM,"Thu September 1, 2022 2:09"
1048,2022-06-30,6/30/22,6/30/22 23:28,22-Jun-30 11:28 PM,"Thu June 30, 2022 23:28"
1049,2022-06-09,6/9/22,6/9/22 20:11,22-Jun-09 8:11 PM,"Thu June 9, 2022 20:11"
1050,2022-12-06,12/6/22,12/6/22 1:25,22-Dec-06 1:25 AM,"Tue December 6, 2022 1:25"
1051,2022-07-05,7/5/22,7/5/22 13:44,22-Jul-05 1:44 PM,"Tue July 5, 2022 13:44"
1052,2022-03-22,3/22/22,3/22/22 19:09,22-Mar-22 7:09 PM,"Tue March 22, 2022 19:09"
1053,2022-06-07,6/7/22,6/7/22 8:19,22-Jun-07 8:19 AM,"Tue June 7, 2022 8:19"
1054,2022-10-20,10/20/22,10/20/22 2:32,22-Oct-20 2:32 AM,"Thu October 20, 2022 2:32"
1055,2022-06-17,6/17/22,6/17/22 3:57,22-Jun-17 3:57 AM,"Fri June 17, 2022 3:57"
1056,2022-11-23,11/23/22,11/23/22 2:39,22-Nov-23 2:39 AM,"Wed November 23, 2022 2:39"
1057,2022-06-30,6/30/22,6/30/22 5:34,22-Jun-30 5:34 AM,"Thu June 30, 2022 5:34"
1058,2022-06-02,6/2/22,6/2/22 20:37,22-Jun-02 8:37 PM,"Thu June 2, 2022 20:37"
1059,2022-12-13,12/13/22,12/13/22 13:44,22-Dec-13 1:44 PM,"Tue December 13, 2022 13:44"
1060,2022-02-15,2/15/22,2/15/22 13:38,22-Feb-15 1:38 PM,"Tue February 15, 2022 13:38"
1061,2022-09-04,9/4/22,9/4/22 7:50,22-Sep-04 7:50 AM,"Sun September 4, 2022 7:50"
1062,2022-03-27,3/27/22,3/27/22 18:57,22-Mar-27 6:57 PM,"Sun March 27, 2022 18:57"
1063,2022-11-12,11/12/22,11/12/22 10:17,22-Nov-12 10:17 AM,"Sat November 12, 2022 10:17"
1064,2022-03-13,3/13/22,3/13/22 18:33,22-Mar-13 6:33 PM,"Sun March 13, 2022 18:33"
1065,2022-04-14,4/14/22,4/14/22 21:49,22-Apr-14 9:49 PM,"Thu April 14, 2022 21:49"
1066,2022-12-03,12/3/22,12/3/22 7:06,22-Dec-03 7:06 AM,"Sat December 3, 2022 7:06"
1067,2022-07-31,7/31/22,7/31/22 20:22,22-Jul-31 8:22 PM,"Sun July 31, 2022 20:22"
1068,2022-05-06,5/6/22,5/6/22 10:33,22-May-06 10:33 AM,"Fri May 6, 2022 10:33"
1069,2022-05-22,5/22/22,5/22/22 3:56,22-May-22 3:56 AM,"Sun May 22, 2022 3:56"
1070,2022-11-15,11/15/22,11/15/22 13:42,22-Nov-15 1:42 PM,"Tue November 15, 2022 13:42"
1071,2022-10-25,10/25/22,10/25/22 16:25,22-Oct-25 4:25 PM,"Tue October 25, 2022 16:25"
1072,2022-08-12,8/12/22,8/12/22 5:11,22-Aug-12 5:11 AM,"Fri August 12, 2022 5:11"
1073,2022-07-26,7/26/22,7/26/22 4:14,22-Jul-26 4:14 AM,"Tue July 26, 2022 4:14"
1074,2022-06-09,6/9/22,6/9/22 8:49,22-Jun-09 8:49 AM,"Thu June 9, 2022 8:49"
1075,2022-07-09,7/9/22,7/9/22 7:09,22-Jul-09 7:09 AM,"Sat July 9, 2022 7:09"
1076,2022-04-13,4/13/22,4/13/22 12:48,22-Apr-13 12:48 PM,"Wed April 13, 2022 12:48"
1077,2022-09-05,9/5/22,9/5/22 19:51,22-Sep-05 7:51 PM,"Mon September 5, 2022 19:51"
1078,2022-08-03,8/3/22,8/3/22 12:59,22-Aug-03 12:59 PM,"Wed August 3, 2022 12:59"
1079,2022-12-07,12/7/22,12/7/22 6:38,22-Dec-07 6:38 AM,"Wed December 7, 2022 6:38"
1080,2022-11-28,11/28/22,11/28/22 17:57,22-Nov-28 5:57 PM,"Mon November 28, 2022 17:57"
1081,2022-04-09,4/9/22,4/9/22 15:11,22-Apr-09 3:11 PM,"Sat April 9, 2022 15:11"
1082,2022-04-18,4/18/22,4/18/22 0:57,22-Apr-18 12:57 AM,"Mon April 18, 2022 0:57"
1083,2022-11-02,11/2/22,11/2/22 5:17,22-Nov-02 5:17 AM,"Wed November 2, 2022 5:17"
1084,2022-09-10,9/10/22,9/10/22 17:40,22-Sep-10 5:40 PM,"Sat September 10, 2022 17:40"
1085,2022-09-19,9/19/22,9/19/22 5:10,22-Sep-19 5:10 AM,"Mon September 19, 2022 5:10"
1086,2022-06-01,6/1/22,6/1/22 6:30,22-Jun-01 6:30 AM,"Wed June 1, 2022 6:30"
1087,2022-05-24,5/24/22,5/24/22 5:10,22-May-24 5:10 AM,"Tue May 24, 2022 5:10"
1088,2022-01-12,1/12/22,1/12/22 20:28,22-Jan-12 8:28 PM,"Wed January 12, 2022 20:28"
1089,2022-10-22,10/22/22,10/22/22 15:45,22-Oct-22 3:45 PM,"Sat October 22, 2022 15:45"
1090,2022-12-20,12/20/22,12/20/22 17:22,22-Dec-20 5:22 PM,"Tue December 20, 2022 17:22"
1091,2022-06-25,6/25/22,6/25/22 3:27,22-Jun-25 3:27 AM,"Sat June 25, 2022 3:27"
1092,2022-05-06,5/6/22,5/6/22 17:14,22-May-06 5:14 PM,"Fri May 6, 2022 17:14"
1093,2022-10-24,10/24/22,10/24/22 21:20,22-Oct-24 9:20 PM,"Mon October 24, 2022 21:20"
1094,2022-05-27,5/27/22,5/27/22 15:54,22-May-27 3:54 PM,"Fri May 27, 2022 15:54"
1095,2022-05-22,5/22/22,5/22/22 11:23,22-May-22 11:23 AM,"Sun May 22, 2022 11:23"
1096,2022-12-15,12/15/22,12/15/22 3:44,22-Dec-15 3:44 AM,"Thu December 15, 2022 3:44"
1097,2022-06-12,6/12/22,6/12/22 15:52,22-Jun-12 3:52 PM,"Sun June 12, 2022 15:52"
1098,2022-12-20,12/20/22,12/20/22 10:03,22-Dec-20 10:03 AM,"Tue December 20, 2022 10:03"
1099,2022-03-29,3/29/22,3/29/22 3:49,22-Mar-29 3:49 AM,"Tue March 29, 2022 3:49"
1100,2022-10-30,10/30/22,10/30/22 15:15,22-Oct-30 3:15 PM,"Sun October 30, 2022 15:15"
1101,2022-01-22,1/22/22,1/22/22 12:56,22-Jan-22 12:56 PM,"Sat January 22, 2022 12:56"
1102,2022-03-31,3/31/22,3/31/22 11:29,22-Mar-31 11:29 AM,"Thu March 31, 2022 11:29"
1103,2022-02-21,2/21/22,2/21/22 10:30,22-Feb-21 10:30 AM,"Mon February 21, 2022 10:30"
1104,2022-01-01,1/1/22,1/1/22 9:11,22-Jan-01 9:11 AM,"Sat January 1, 2022 9:11"
1105,2022-01-18,1/18/22,1/18/22 2:54,22-Jan-18 2:54 AM,"Tue January 18, 2022 2:54"
1106,2022-06-15,6/15/22,6/15/22 5:32,22-Jun-15 5:32 AM,"Wed June 15, 2022 5:32"
1107,2022-08-04,8/4/22,8/4/22 2:44,22-Aug-04 2:44 AM,"Thu August 4, 2022 2:44"
1108,2022-09-25,9/25/22,9/25/22 18:10,22-Sep-25 6:10 PM,"Sun September 25, 2022 18:10"
1109,2022-09-25,9/25/22,9/25/22 12:18,22-Sep-25 12:18 PM,"Sun September 25, 2022 12:18"
1110,2022-03-27,3/27/22,3/27/22 8:31,22-Mar-27 8:31 AM,"Sun March 27, 2022 8:31"
1111,2022-12-04,12/4/22,12/4/22 8:17,22-Dec-04 8:17 AM,"Sun December 4, 2022 8:17"
1112,2022-02-10,2/10/22,2/10/22 7:23,22-Feb-10 7:23 AM,"Thu February 10, 2022 7:23"
1113,2022-05-10,5/10/22,5/10/22 13:00,22-May-10 1:00 PM,"Tue May 10, 2022 13:00"
1114,2022-02-09,2/9/22,2/9/22 7:19,22-Feb-09 7:19 AM,"Wed February 9, 2022 7:19"
1115,2022-08-31,8/31/22,8/31/22 9:12,22-Aug-31 9:12 AM,"Wed August 31, 2022 9:12"
1116,2022-03-13,3/13/22,3/13/22 12:22,22-Mar-13 12:22 PM,"Sun March 13, 2022 12:22"
1117,2022-09-07,9/7/22,9/7/22 11:37,22-Sep-07 11:37 AM,"Wed September 7, 2022 11:37"
1118,2022-05-25,5/25/22,5/25/22 5:33,22-May-25 5:33 AM,"Wed May 25, 2022 5:33"
1119,2022-01-13,1/13/22,1/13/22 15:27,22-Jan-13 3:27 PM,"Thu January 13, 2022 15:27"
1120,2022-09-18,9/18/22,9/18/22 9:05,22-Sep-18 9:05 AM,"Sun September 18, 2022 9:05"
1121,2022-03-16,3/16/22,3/16/22 6:00,22-Mar-16 6:00 AM,"Wed March 16, 2022 6:00"
1122,2022-05-27,5/27/22,5/27/22 11:32,22-May-27 11:32 AM,"Fri May 27, 2022 11:32"
1123,2022-02-09,2/9/22,2/9/22 16:01,22-Feb-09 4:01 PM,"Wed February 9, 2022 16:01"
1124,2022-12-14,12/14/22,12/14/22 12:21,22-Dec-14 12:21 PM,"Wed December 14, 2022 12:21"
1125,2022-02-14,2/14/22,2/14/22 9:33,22-Feb-14 9:33 AM,"Mon February 14, 2022 9:33"
1126,2022-06-20,6/20/22,6/20/22 4:22,22-Jun-20 4:22 AM,"Mon June 20, 2022 4:22"
1127,2022-07-30,7/30/22,7/30/22 1:23,22-Jul-30 1:23 AM,"Sat July 30, 2022 1:23"
1128,2022-08-26,8/26/22,8/26/22 21:53,22-Aug-26 9:53 PM,"Fri August 26, 2022 21:53"
1129,2022-05-01,5/1/22,5/1/22 6:03,22-May-01 6:03 AM,"Sun May 1, 2022 6:03"
1130,2022-01-01,1/1/22,1/1/22 18:58,22-Jan-01 6:58 PM,"Sat January 1, 2022 18:58"
1131,2022-06-28,6/28/22,6/28/22 15:37,22-Jun-28 3:37 PM,"Tue June 28, 2022 15:37"
1132,2022-01-03,1/3/22,1/3/22 4:05,22-Jan-03 4:05 AM,"Mon January 3, 2022 4:05"
1133,2022-08-17,8/17/22,8/17/22 12:41,22-Aug-17 12:41 PM,"Wed August 17, 2022 12:41"
1134,2022-05-22,5/22/22,5/22/22 13:11,22-May-22 1:11 PM,"Sun May 22, 2022 13:11"
1135,2022-05-01,5/1/22,5/1/22 8:29,22-May-01 8:29 AM,"Sun May 1, 2022 8:29"
1136,2022-03-29,3/29/22,3/29/22 17:47,22-Mar-29 5:47 PM,"Tue March 29, 2022 17:47"
1137,2022-09-13,9/13/22,9/13/22 7:35,22-Sep-13 7:35 AM,"Tue September 13, 2022 7:35"
1138,2022-03-16,3/16/22,3/16/22 14:23,22-Mar-16 2:23 PM,"Wed March 16, 2022 14:23"
1139,2022-12-30,12/30/22,12/30/22 5:13,22-Dec-30 5:13 AM,"Fri December 30, 2022 5:13"
1140,2022-01-31,1/31/22,1/31/22 9:06,22-Jan-31 9:06 AM,"Mon January 31, 2022 9:06"
1141,2022-03-17,3/17/22,3/17/22 6:22,22-Mar-17 6:22 AM,"Thu March 17, 2022 6:22"
1142,2022-08-06,8/6/22,8/6/22 18:49,22-Aug-06 6:49 PM,"Sat August 6, 2022 18:49"
1143,2022-12-19,12/19/22,12/19/22 13:41,22-Dec-19 1:41 PM,"Mon December 19, 2022 13:41"
1144,2022-04-09,4/9/22,4/9/22 14:04,22-Apr-09 2:04 PM,"Sat April 9, 2022 14:04"
1145,2022-03-21,3/21/22,3/21/22 15:43,22-Mar-21 3:43 PM,"Mon March 21, 2022 15:43"
1146,2022-08-24,8/24/22,8/24/22 8:42,22-Aug-24 8:42 AM,"Wed August 24, 2022 8:42"
1147,2022-06-20,6/20/22,6/20/22 7:58,22-Jun-20 7:58 AM,"Mon June 20, 2022 7:58"
1148,2022-06-15,6/15/22,6/15/22 11:27,22-Jun-15 11:27 AM,"Wed June 15, 2022 11:27"
1149,2022-01-28,1/28/22,1/28/22 21:02,22-Jan-28 9:02 PM,"Fri January 28, 2022 21:02"
1150,2022-02-09,2/9/22,2/9/22 23:45,22-Feb-09 11:45 PM,"Wed February 9, 2022 23:45"
1151,2022-06-19,6/19/22,6/19/22 9:02,22-Jun-19 9:02 AM,"Sun June 19, 2022 9:02"
1152,2022-12-22,12/22/22,12/22/22 14:33,22-Dec-22 2:33 PM,"Thu December 22, 2022 14:33"
1153,2022-11-20,11/20/22,11/20/22 19:35,22-Nov-20 7:35 PM,"Sun November 20, 2022 19:35"
1154,2022-10-26,10/26/22,10/26/22 6:31,22-Oct-26 6:31 AM,"Wed October 26, 2022 6:31"
1155,2022-10-21,10/21/22,10/21/22 20:21,22-Oct-21 8:21 PM,"Fri October 21, 2022 20:21"
1156,2022-07-11,7/11/22,7/11/22 17:56,22-Jul-11 5:56 PM,"Mon July 11, 2022 17:56"
1157,2022-07-01,7/1/22,7/1/22 10:11,22-Jul-01 10:11 AM,"Fri July 1, 2022 10:11"
1158,2022-04-18,4/18/22,4/18/22 22:34,22-Apr-18 10:34 PM,"Mon April 18, 2022 22:34"
1159,2022-03-07,3/7/22,3/7/22 21:46,22-Mar-07 9:46 PM,"Mon March 7, 2022 21:46"
1160,2022-05-11,5/11/22,5/11/22 11:22,22-May-11 11:22 AM,"Wed May 11, 2022 11:22"
1161,2022-08-09,8/9/22,8/9/22 20:22,22-Aug-09 8:22 PM,"Tue August 9, 2022 20:22"
1162,2022-12-24,12/24/22,12/24/22 22:55,22-Dec-24 10:55 PM,"Sat December 24, 2022 22:55"
1163,2022-04-07,4/7/22,4/7/22 6:37,22-Apr-07 6:37 AM,"Thu April 7, 2022 6:37"
1164,2022-04-18,4/18/22,4/18/22 16:43,22-Apr-18 4:43 PM,"Mon April 18, 2022 16:43"
1165,2022-03-06,3/6/22,3/6/22 17:39,22-Mar-06 5:39 PM,"Sun March 6, 2022 17:39"
1166,2022-09-17,9/17/22,9/17/22 1:50,22-Sep-17 1:50 AM,"Sat September 17, 2022 1:50"
1167,2022-04-09,4/9/22,4/9/22 17:09,22-Apr-09 5:09 PM,"Sat April 9, 2022 17:09"
1168,2022-06-18,6/18/22,6/18/22 15:59,22-Jun-18 3:59 PM,"Sat June 18, 2022 15:59"
1169,2022-07-14,7/14/22,7/14/22 18:18,22-Jul-14 6:18 PM,"Thu July 14, 2022 18:18"
1170,2022-09-19,9/19/22,9/19/22 2:19,22-Sep-19 2:19 AM,"Mon September 19, 2022 2:19"
1171,2022-11-11,11/11/22,11/11/22 6:29,22-Nov-11 6:29 AM,"Fri November 11, 2022 6:29"
1172,2022-09-10,9/10/22,9/10/22 6:59,22-Sep-10 6:59 AM,"Sat September 10, 2022 6:59"
1173,2022-10-14,10/14/22,10/14/22 4:30,22-Oct-14 4:30 AM,"Fri October 14, 2022 4:30"
1174,2022-01-28,1/28/22,1/28/22 3:14,22-Jan-28 3:14 AM,"Fri January 28, 2022 3:14"
1175,2022-09-09,9/9/22,9/9/22 6:01,22-Sep-09 6:01 AM,"Fri September 9, 2022 6:01"
1176,2022-03-24,3/24/22,3/24/22 20:26,22-Mar-24 8:26 PM,"Thu March 24, 2022 20:26"
1177,2022-09-30,9/30/22,9/30/22 0:53,22-Sep-30 12:53 AM,"Fri September 30, 2022 0:53"
1178,2022-12-04,12/4/22,12/4/22 5:18,22-Dec-04 5:18 AM,"Sun December 4, 2022 5:18"
1179,2022-05-01,5/1/22,5/1/22 23:25,22-May-01 11:25 PM,"Sun May 1, 2022 23:25"
1180,2022-01-29,1/29/22,1/29/22 15:29,22-Jan-29 3:29 PM,"Sat January 29, 2022 15:29"
1181,2022-01-29,1/29/22,1/29/22 16:11,22-Jan-29 4:11 PM,"Sat January 29, 2022 16:11"
1182,2022-03-30,3/30/22,3/30/22 17:19,22-Mar-30 5:19 PM,"Wed March 30, 2022 17:19"
1183,2022-07-30,7/30/22,7/30/22 14:34,22-Jul-30 2:34 PM,"Sat July 30, 2022 14:34"
1184,2022-10-11,10/11/22,10/11/22 0:40,22-Oct-11 12:40 AM,"Tue October 11, 2022 0:40"
1185,2022-10-24,10/24/22,10/24/22 8:28,22-Oct-24 8:28 AM,"Mon October 24, 2022 8:28"
1186,2022-09-27,9/27/22,9/27/22 5:37,22-Sep-27 5:37 AM,"Tue September 27, 2022 5:37"
1187,2022-06-18,6/18/22,6/18/22 1:31,22-Jun-18 1:31 AM,"Sat June 18, 2022 1:31"
1188,2022-08-02,8/2/22,8/2/22 14:54,22-Aug-02 2:54 PM,"Tue August 2, 2022 14:54"
1189,2022-12-11,12/11/22,12/11/22 12:48,22-Dec-11 12:48 PM,"Sun December 11, 2022 12:48"
1190,2022-10-18,10/18/22,10/18/22 17:51,22-Oct-18 5:51 PM,"Tue October 18, 2022 17:51"
